Timestamp,Source_City,Destination_City,Cargo,Cargo_Mass_kg,Speed_kmh,Speed_Limit_kmh,RPM,Gear,Throttle,Brake,Steering,Accel_X,Accel_Y,Accel_Z,Engine_Wear_%,Tire_Wear_%,Chassis_Wear_%,Fuel_%,Driving_Status
2026-07-03 05:24:11.191,Košice,Подгорица,None,0,0.0,0,550.0,4,0.0,0.0,0.0,-0.0,-0.005,-0.0,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:12.192,Košice,Подгорица,None,0,0.0,0,815.9,4,0.26,0.0,0.0,-0.002,0.003,-0.065,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:13.193,Košice,Подгорица,None,0,5.6,0,783.7,4,0.37,0.0,0.0,-0.002,-0.009,-2.374,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:14.193,Košice,Подгорица,None,0,13.3,0,1302.7,4,0.18,0.0,-1.0,0.021,0.049,-0.875,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:15.193,Košice,Подгорица,None,0,15.3,0,1344.6,4,0.27,0.0,0.0,0.001,0.043,-0.067,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:16.207,Košice,Подгорица,None,0,15.6,0,957.5,6,0.32,0.0,0.0,0.004,0.01,-0.536,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:17.220,Košice,Подгорица,None,0,19.8,0,1213.4,6,0.19,0.0,0.0,-0.029,0.014,-0.939,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:18.221,Košice,Подгорица,None,0,22.2,0,1355.2,6,0.0,0.0,1.0,-0.029,-0.001,-0.285,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:19.223,Košice,Подгорица,None,0,20.6,0,1251.1,6,0.0,0.09,0.0,0.02,-0.002,0.974,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:20.225,Košice,Подгорица,None,0,14.6,0,883.5,6,0.0,0.0,-1.0,0.198,-0.024,1.592,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:21.195,Košice,Подгорица,None,0,12.4,0,1213.0,4,0.0,0.0,-1.0,0.244,-0.01,0.249,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:22.195,Košice,Подгорица,None,0,11.0,0,1062.5,4,0.0,0.0,-1.0,0.115,0.007,0.58,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:23.196,Košice,Подгорица,None,0,8.9,0,853.5,4,0.0,0.0,-1.0,0.041,-0.002,0.606,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:24.219,Košice,Подгорица,None,0,6.8,0,647.5,4,0.0,0.0,0.0,-0.138,0.004,0.516,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:25.197,Košice,Подгорица,None,0,5.5,0,545.3,4,0.0,0.0,1.0,-0.059,-0.006,0.029,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:26.197,Košice,Подгорица,None,0,5.6,0,549.0,4,0.0,0.0,0.0,-0.05,-0.0,0.017,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:27.197,Košice,Подгорица,None,0,4.6,0,499.6,4,0.0,0.21,0.0,-0.056,-0.003,0.164,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:28.198,Košice,Подгорица,None,0,0.0,0,550.0,4,0.0,0.29,0.0,-0.527,0.018,2.769,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:29.199,Košice,Подгорица,None,0,0.0,0,550.0,-1,0.0,0.0,-1.0,0.001,0.008,-0.008,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:30.210,Košice,Подгорица,None,0,0.0,0,550.2,-1,0.01,0.0,-1.0,0.0,0.0,-0.0,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:31.220,Košice,Подгорица,None,0,-1.4,0,708.9,-1,0.19,0.0,-1.0,-0.606,-0.002,1.254,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:32.211,Košice,Подгорица,None,0,-2.4,0,547.7,-1,0.0,0.0,1.0,0.186,-0.014,-0.313,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:33.220,Košice,Подгорица,None,0,-2.4,0,550.1,-1,0.0,0.0,1.0,0.101,0.0,-0.001,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:34.213,Košice,Подгорица,None,0,-2.4,0,550.0,-1,0.0,0.0,1.0,0.081,0.0,-0.002,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:35.224,Košice,Подгорица,None,0,-2.4,0,548.3,-1,0.0,0.03,1.0,0.075,0.0,-0.026,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:36.202,Košice,Подгорица,None,0,-2.3,0,544.5,-1,0.0,0.1,1.0,0.073,-0.0,-0.008,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:37.203,Košice,Подгорица,None,0,-2.3,0,544.5,-1,0.0,0.09,1.0,0.069,0.0,-0.006,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:38.204,Košice,Подгорица,None,0,-2.4,0,549.6,-1,0.0,0.0,1.0,0.037,0.0,-0.005,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:39.206,Košice,Подгорица,None,0,-4.5,0,1051.7,-1,0.0,0.0,0.0,0.268,-0.019,1.22,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:40.203,Košice,Подгорица,None,0,-3.5,0,778.3,-1,0.0,0.0,0.0,-0.088,0.009,-0.436,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:41.216,Košice,Подгорица,None,0,-2.5,0,582.2,-1,0.15,0.0,-1.0,-0.012,-0.003,0.187,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:42.203,Košice,Подгорица,None,0,-2.5,0,555.1,-1,0.0,0.0,1.0,-0.032,-0.01,-0.421,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:43.204,Košice,Подгорица,None,0,-2.6,0,604.1,-1,0.14,0.0,1.0,0.069,-0.011,0.258,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:44.205,Košice,Подгорица,None,0,-4.1,0,924.2,-1,0.0,0.0,-1.0,-0.172,-0.021,-0.399,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:45.205,Košice,Подгорица,None,0,-2.7,0,617.4,-1,0.19,0.0,0.0,-0.029,-0.003,-0.3,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:46.216,Košice,Подгорица,None,0,-4.3,0,972.9,-1,0.0,0.0,-1.0,-0.113,-0.059,-0.452,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:47.205,Košice,Подгорица,None,0,-2.8,0,622.7,-1,0.0,0.0,-1.0,-0.063,-0.004,-0.42,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:48.205,Košice,Подгорица,None,0,-2.4,0,550.2,-1,0.0,0.0,0.0,0.006,-0.009,0.017,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:49.224,Košice,Подгорица,None,0,-2.4,0,550.0,-1,0.0,0.01,0.0,0.015,-0.0,0.0,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:50.206,Košice,Подгорица,None,0,0.0,0,550.0,-1,0.0,0.43,0.0,0.344,-0.127,-1.764,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:51.206,Košice,Подгорица,None,0,0.0,0,550.0,0,0.0,0.0,0.0,0.005,-0.003,-0.006,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:52.206,Košice,Подгорица,None,0,-0.0,0,550.0,0,0.0,0.0,-1.0,0.0,-0.001,0.001,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:53.223,Košice,Подгорица,None,0,-0.0,0,550.0,0,0.0,0.0,1.0,-0.001,0.005,-0.002,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:54.225,Košice,Подгорица,None,0,-0.0,0,550.0,0,0.0,0.0,0.0,0.0,0.0,-0.001,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:55.224,Košice,Подгорица,None,0,-0.0,0,550.0,0,0.0,0.0,0.0,0.0,-0.0,0.0,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:56.207,Košice,Подгорица,None,0,-0.0,0,550.0,0,0.0,0.0,0.0,-0.0,-0.002,0.0,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:57.208,Košice,Подгорица,None,0,-0.0,0,550.0,0,0.0,0.0,0.0,0.0,0.003,0.0,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:58.208,Košice,Подгорица,None,0,0.0,0,550.0,0,0.0,0.0,0.0,0.0,-0.012,-0.003,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:24:59.209,Košice,Подгорица,None,0,0.0,0,550.0,0,0.0,0.0,0.0,-0.0,-0.005,-0.002,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:25:00.232,Košice,Подгорица,None,0,-0.0,0,550.0,1,0.0,0.0,0.0,0.0,-0.002,0.0,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:25:01.209,Košice,Подгорица,None,0,0.0,0,550.0,1,0.0,0.0,0.0,0.0,-0.003,-0.004,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:25:02.210,Košice,Подгорица,None,0,0.0,0,550.0,1,0.0,0.0,0.0,0.001,0.031,-0.001,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:25:03.222,Košice,Подгорица,None,0,0.0,0,774.4,1,0.44,0.0,0.0,-0.001,0.004,0.002,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:25:04.210,Košice,Подгорица,None,0,2.8,0,757.5,1,0.34,0.0,-1.0,-0.014,-0.016,-1.259,1.74,11.08,6.29,77.6,Normal
2026-07-03 05:25:05.210,Košice,Подгорица,None,0,7.2,0,1530.9,1,0.35,0.0,-1.0,0.054,-0.011,-0.977,1.74,11.08,6.29,77.5,Normal
2026-07-03 05:25:06.234,Košice,Подгорица,None,0,7.6,0,953.6,3,0.35,0.0,-1.0,0.115,0.031,0.059,1.74,11.08,6.29,77.5,Normal
2026-07-03 05:25:07.213,Košice,Подгорица,None,0,9.3,0,1204.7,3,0.34,0.0,-1.0,0.159,-0.033,-0.789,1.74,11.08,6.29,77.5,Normal
2026-07-03 05:25:08.230,Košice,Подгорица,None,0,11.9,0,1440.3,3,0.36,0.0,-1.0,0.123,-0.063,-0.364,1.74,11.08,6.29,77.5,Normal
